fold_index,accession,job_id,analysis_id,span_aa,wall_seconds,free_mib_before,requirement_mib,peak_allocated_mib,peak_reserved_mib,emitted_pae,served_structure_bytes,served_pae,verdict,at
748,P47775,5664,5665,48,20.11,7043,6357,5395,5508,True,29364,True,ok,2026-09-14T19:57:38
749,P51686,5665,5666,48,20.06,7043,6357,5395,5508,True,31227,True,ok,2026-09-14T19:57:59
750,Q674R7,5666,5667,48,19.88,7043,6357,5395,5508,True,30660,True,ok,2026-09-14T19:58:20
751,Q7Z3Q1,5667,5668,48,20.12,7043,6357,5395,5508,True,33009,True,ok,2026-09-14T19:58:41
752,Q86UE4,5668,5669,48,20.09,7043,6357,5395,5508,True,30579,True,ok,2026-09-14T19:59:02
753,Q86UW1,5669,5670,48,20.16,7043,6357,5395,5508,True,29769,True,ok,2026-09-14T19:59:23
754,Q8N3F9,5670,5671,48,20.35,7043,6357,5395,5508,True,23046,True,ok,2026-09-14T19:59:44
755,Q8NE79,5671,5672,48,20.61,7043,6357,5395,5508,True,31227,True,ok,2026-09-14T20:00:05
756,Q99678,5672,5673,48,20.3,7043,6357,5395,5508,True,27825,True,ok,2026-09-14T20:00:27
757,Q99788,5673,5674,48,20.6,7043,6357,5395,5510,True,30417,True,ok,2026-09-14T20:00:48
758,Q9H2W1,5674,5675,48,20.74,7043,6357,5395,5510,True,30498,True,ok,2026-09-14T20:01:10
759,Q9P1P5,5675,5676,48,19.82,7043,6357,5395,5508,True,31470,True,ok,2026-09-14T20:01:30
760,Q9UPR5,5676,5677,48,19.6,7043,6357,5395,5508,True,27744,True,ok,2026-09-14T20:01:51
761,O14494,5677,5678,49,19.64,7043,6357,5396,5508,True,32523,True,ok,2026-09-14T20:02:11
762,O95259,5678,5679,49,20.12,7043,6357,5396,5508,True,31389,True,ok,2026-09-14T20:02:32
763,P08183,5679,5680,49,20.33,7043,6357,5396,5508,True,31794,True,ok,2026-09-14T20:02:54
764,Q13733,5680,5681,49,21.27,7043,6357,5396,5508,True,34548,True,ok,2026-09-14T20:03:16
765,Q5VZR4,5681,5682,49,20.47,7043,6357,5396,5508,True,28635,True,ok,2026-09-14T20:03:37
766,Q96QK8,5682,5683,49,20.63,7043,6357,5396,5508,True,30336,True,ok,2026-09-14T20:03:59
767,Q9BPV8,5683,5684,49,20.13,7043,6357,5396,5508,True,31794,True,ok,2026-09-14T20:04:20
768,A6NM45,5684,5685,50,21.06,7043,6357,5397,5516,True,33576,True,ok,2026-09-14T20:04:42
769,C9JDP6,5685,5686,50,20.13,7043,6357,5397,5516,True,33495,True,ok,2026-09-14T20:05:03
770,O00590,5686,5687,50,19.94,7043,6357,5397,5516,True,31713,True,ok,2026-09-14T20:05:24
771,O14495,5687,5688,50,19.5,7043,6357,5397,5516,True,32361,True,ok,2026-09-14T20:05:44
772,O95977,5688,5689,50,20.6,7043,6357,5397,5516,True,28635,True,ok,2026-09-14T20:06:05
773,P56746,5689,5690,50,20.58,7043,6357,5397,5516,True,32523,True,ok,2026-09-14T20:06:27
774,Q14714,5690,5691,50,21.13,7043,6357,5397,5516,True,31875,True,ok,2026-09-14T20:06:49
775,Q8NGE7,5691,5692,50,20.31,7043,6357,5397,5516,True,31632,True,ok,2026-09-14T20:07:10
776,Q92633,5692,5693,50,19.83,7043,6357,5397,5516,True,32199,True,ok,2026-09-14T20:07:31
777,Q9BVC6,5693,5694,50,19.97,7043,6357,5397,5516,True,31389,True,ok,2026-09-14T20:07:52
778,Q9BXS9,5694,5695,50,20.03,7043,6357,5397,5516,True,29040,True,ok,2026-09-14T20:08:12
779,O15551,5695,5696,51,20.32,7043,6357,5398,5516,True,32118,True,ok,2026-09-14T20:08:34
780,O94886,5696,5697,51,20.39,7043,6357,5398,5516,True,31875,True,ok,2026-09-14T20:08:55
781,P47900,5697,5698,51,21.1,7043,6357,5398,5516,True,29445,True,ok,2026-09-14T20:09:17
782,Q8N0U8,5698,5699,51,20.25,7043,6357,5398,5516,True,32118,True,ok,2026-09-14T20:09:38
783,Q8N7P3,5699,5700,51,20.29,7043,6357,5398,5516,True,34143,True,ok,2026-09-14T20:09:59
784,Q8NGG7,5700,5701,51,20.41,7043,6357,5398,5516,True,32442,True,ok,2026-09-14T20:10:20
785,Q8NH06,5701,5702,51,21.23,7043,6357,5398,5516,True,31713,True,ok,2026-09-14T20:10:42
786,Q8TCT6,5702,5703,51,20.57,7043,6357,5398,5516,True,30579,True,ok,2026-09-14T20:11:04
787,Q8TDI8,5703,5704,51,20.93,7043,6357,5398,5516,True,33738,True,ok,2026-09-14T20:11:26
788,Q8TDV2,5704,5705,51,20.74,7043,6357,5398,5516,True,30336,True,ok,2026-09-14T20:11:47
789,Q9BQB6,5705,5706,51,20.15,7043,6357,5398,5516,True,32037,True,ok,2026-09-14T20:12:08
790,Q9H598,5706,5707,51,19.81,7043,6357,5398,5516,True,31146,True,ok,2026-09-14T20:12:29
791,Q9HCX4,5707,5708,51,20.36,7043,6357,5398,5516,True,34467,True,ok,2026-09-14T20:12:50
792,P04000,5708,5709,52,19.98,7043,6357,5398,5516,True,34467,True,ok,2026-09-14T20:13:11
793,P04001,5709,5710,52,20.03,7043,6357,5398,5516,True,34467,True,ok,2026-09-14T20:13:32
794,P37288,5710,5711,52,19.91,7043,6357,5398,5516,True,30336,True,ok,2026-09-14T20:13:53
795,P46092,5711,5712,52,20.47,7043,6357,5398,5516,True,32280,True,ok,2026-09-14T20:14:14
796,P50993,5712,5713,52,20.31,7043,6357,5398,5516,True,35925,True,ok,2026-09-14T20:14:35
797,Q68DH5,5713,5714,52,20.18,7043,6357,5398,5516,True,32118,True,ok,2026-09-14T20:14:56
798,Q6W5P4,5714,5715,52,20.76,7043,6357,5398,5516,True,32361,True,ok,2026-09-14T20:15:18
799,Q86SS6,5715,5716,52,20.6,7043,6357,5398,5516,True,33414,True,ok,2026-09-14T20:15:40
800,Q86TG1,5716,5717,52,20.21,7043,6357,5398,5516,True,31470,True,ok,2026-09-14T20:16:01
801,Q86XJ0,5717,5718,52,20.38,7043,6357,5398,5516,True,33090,True,ok,2026-09-14T20:16:22
802,Q9HBL7,5718,5719,52,19.85,7043,6357,5398,5516,True,35520,True,ok,2026-09-14T20:16:43
803,O14493,5719,5720,53,20.27,7043,6357,5399,5516,True,33819,True,ok,2026-09-14T20:17:04
804,O95471,5720,5721,53,20.59,7043,6357,5399,5516,True,32685,True,ok,2026-09-14T20:17:25
805,O95484,5721,5722,53,20.11,7043,6357,5399,5516,True,33333,True,ok,2026-09-14T20:17:46
806,O95622,5722,5723,53,20.05,7043,6357,5399,5516,True,32523,True,ok,2026-09-14T20:18:07
807,O95832,5723,5724,53,20.08,7043,6357,5399,5516,True,33738,True,ok,2026-09-14T20:18:28
808,P04920,5724,5725,53,20.27,7043,6357,5399,5516,True,30498,True,ok,2026-09-14T20:18:49
809,P43115,5725,5726,53,19.66,7043,6357,5399,5516,True,31794,True,ok,2026-09-14T20:19:10
810,P49682,5726,5727,53,19.77,7043,6357,5399,5516,True,33252,True,ok,2026-09-14T20:19:31
811,P56747,5727,5728,53,19.84,7043,6357,5399,5516,True,33333,True,ok,2026-09-14T20:19:51
812,P56748,5728,5729,53,19.92,7043,6357,5399,5516,True,35763,True,ok,2026-09-14T20:20:12
813,P56856,5729,5730,53,19.96,7043,6357,5399,5516,True,35034,True,ok,2026-09-14T20:20:33
814,P56880,5730,5731,53,20.19,7043,6357,5399,5516,True,33981,True,ok,2026-09-14T20:20:54
815,P57739,5731,5732,53,20.48,7043,6357,5399,5516,True,31551,True,ok,2026-09-14T20:21:15
816,Q6P9G4,5732,5733,53,20.06,7043,6357,5399,5516,True,33333,True,ok,2026-09-14T20:21:36
817,Q86VE9,5733,5734,53,20.22,7043,6357,5399,5516,True,32847,True,ok,2026-09-14T20:21:57
818,Q8N6F1,5734,5735,53,20.25,7043,6357,5399,5516,True,32604,True,ok,2026-09-14T20:22:18
819,Q8NGL6,5735,5736,53,20.8,7043,6357,5399,5516,True,34791,True,ok,2026-09-14T20:22:40
820,Q8NGW6,5736,5737,53,21.54,7043,6357,5399,5516,True,34224,True,ok,2026-09-14T20:23:02
821,Q96RD6,5737,5738,53,20.35,7043,6357,5399,5516,True,36006,True,ok,2026-09-14T20:23:24
822,Q9H7F0,5738,5739,53,20.66,7043,6357,5399,5516,True,36249,True,ok,2026-09-14T20:23:45
823,O43614,5739,5740,54,21.94,7043,6357,5400,5516,True,37464,True,ok,2026-09-14T20:24:08
824,O43688,5740,5741,54,20.1,7043,6357,5400,5516,True,34467,True,ok,2026-09-14T20:24:29
825,P13866,5741,5742,54,21.02,7043,6357,5400,5516,True,34953,True,ok,2026-09-14T20:24:51
826,Q02223,5742,5743,54,20.31,7043,6357,5400,5516,True,32847,True,ok,2026-09-14T20:25:12
827,Q8NFJ6,5743,5744,54,19.69,7043,6357,5400,5516,True,34629,True,ok,2026-09-14T20:25:33
828,Q8NGF4,5744,5745,54,21.02,7043,6357,5400,5516,True,32847,True,ok,2026-09-14T20:25:54
829,Q8NGU9,5745,5746,54,19.8,7043,6357,5400,5516,True,34062,True,ok,2026-09-14T20:26:15
830,Q8NHS3,5746,5747,54,20.2,7043,6357,5400,5516,True,35763,True,ok,2026-09-14T20:26:36
831,Q8TAF8,5747,5748,54,20.27,7043,6357,5400,5516,True,33495,True,ok,2026-09-14T20:26:57
832,Q96QD8,5748,5749,54,20.33,7043,6357,5400,5516,True,34224,True,ok,2026-09-14T20:27:18
833,Q9BQG1,5749,5750,54,20.14,7043,6357,5400,5516,True,34548,True,ok,2026-09-14T20:27:39
834,Q9NYM4,5750,5751,54,20.09,7043,6357,5400,5516,True,35520,True,ok,2026-09-14T20:28:00
835,Q9UKP6,5751,5752,54,19.7,7043,6357,5400,5516,True,30012,True,ok,2026-09-14T20:28:21
836,Q9Y320,5752,5753,54,20.88,7043,6357,5400,5516,True,35763,True,ok,2026-09-14T20:28:42
837,P32239,5753,5754,55,19.95,7043,6357,5401,5516,True,31713,True,ok,2026-09-14T20:29:04
838,P32302,5754,5755,55,20.33,7043,6357,5401,5516,True,36168,True,ok,2026-09-14T20:29:25
839,Q0D2K0,5755,5756,55,20.17,7043,6357,5401,5516,True,35520,True,ok,2026-09-14T20:29:46
840,Q6XYQ8,5756,5757,55,20.31,7043,6357,5401,5516,True,33738,True,ok,2026-09-14T20:30:07
841,Q8NGG3,5757,5758,55,20.43,7043,6357,5401,5516,True,36249,True,ok,2026-09-14T20:30:29
842,Q8NGS6,5758,5759,55,20.24,7043,6357,5401,5516,True,35034,True,ok,2026-09-14T20:30:50
843,Q8NH67,5759,5760,55,20.26,7043,6357,5401,5516,True,34629,True,ok,2026-09-14T20:31:11
844,Q9H0R3,5760,5761,55,20.15,7043,6357,5401,5516,True,33090,True,ok,2026-09-14T20:31:32
845,Q9HCF6,5761,5762,55,20.22,7043,6357,5401,5516,True,36006,True,ok,2026-09-14T20:31:53
846,Q9UM00,5762,5763,55,19.79,7043,6357,5401,5516,True,35925,True,ok,2026-09-14T20:32:14
847,Q9Y5I7,5763,5764,55,20.06,7043,6357,5401,5516,True,36168,True,ok,2026-09-14T20:32:35
848,O00254,5764,5765,56,20.25,7043,6357,5401,5516,True,34467,True,ok,2026-09-14T20:32:56
849,P30872,5765,5766,56,20.67,7043,6357,5401,5516,True,29121,True,ok,2026-09-14T20:33:17
850,P41595,5766,5767,56,20.73,7043,6357,5401,5516,True,36816,True,ok,2026-09-14T20:33:39
851,P56749,5767,5768,56,20.15,7043,6357,5401,5516,True,38436,True,ok,2026-09-14T20:34:00
852,P60201,5768,5769,56,19.93,7043,6357,5401,5516,True,33900,True,ok,2026-09-14T20:34:20
853,Q8NBM4,5769,5770,56,20.43,7043,6357,5401,5516,True,39084,True,ok,2026-09-14T20:34:42
854,Q8NFZ6,5770,5771,56,20.2,7043,6357,5401,5516,True,37950,True,ok,2026-09-14T20:35:03
855,Q8TBG9,5771,5772,56,20.48,7043,6357,5401,5516,True,35520,True,ok,2026-09-14T20:35:24
856,Q9GZP7,5772,5773,56,21.16,7043,6357,5401,5516,True,36573,True,ok,2026-09-14T20:35:46
857,Q9H490,5773,5774,56,20.31,7043,6357,5401,5516,True,36087,True,ok,2026-09-14T20:36:07
858,Q9HC07,5774,5775,56,19.98,7043,6357,5401,5516,True,34467,True,ok,2026-09-14T20:36:28
859,O00337,5775,5776,57,20.93,7043,6357,5402,5516,True,36087,True,ok,2026-09-14T20:36:50
860,O15218,5776,5777,57,20.3,7043,6357,5402,5516,True,35763,True,ok,2026-09-14T20:37:11
861,O43808,5777,5778,57,20.1,7043,6357,5402,5516,True,38193,True,ok,2026-09-14T20:37:32
862,P04921,5778,5779,57,19.52,7043,6357,5402,5516,True,34305,True,ok,2026-09-14T20:37:53
863,P08247,5779,5780,57,19.87,7043,6357,5402,5516,True,36735,True,ok,2026-09-14T20:38:13
864,P08588,5780,5781,57,19.98,7043,6357,5402,5516,True,31389,True,ok,2026-09-14T20:38:34
865,P21579,5781,5782,57,20.45,7043,6357,5402,5516,True,34548,True,ok,2026-09-14T20:38:56
866,P41145,5782,5783,57,20.54,7043,6357,5402,5516,True,33252,True,ok,2026-09-14T20:39:17
867,P46695,5783,5784,57,20.67,7043,6357,5402,5516,True,33900,True,ok,2026-09-14T20:39:39
868,P55011,5784,5785,57,21.2,7043,6357,5402,5516,True,33657,True,ok,2026-09-14T20:40:01
869,Q12893,5785,5786,57,20.25,7043,6357,5402,5516,True,36168,True,ok,2026-09-14T20:40:22
870,Q86XR5,5786,5787,57,20.99,7043,6357,5402,5516,True,34629,True,ok,2026-09-14T20:40:44
871,Q8NGV5,5787,5788,57,20.26,7043,6357,5402,5516,True,38760,True,ok,2026-09-14T20:41:05
872,Q8NH00,5788,5789,57,20.5,7043,6357,5402,5516,True,37788,True,ok,2026-09-14T20:41:26
873,Q9H7Z7,5789,5790,57,20.64,7043,6357,5402,5516,True,32685,True,ok,2026-09-14T20:41:48
874,Q9NUN5,5790,5791,57,20.36,7043,6357,5402,5516,True,36492,True,ok,2026-09-14T20:42:09
875,A0ZSE6,5791,5792,58,20.28,7043,6357,5403,5516,True,37140,True,ok,2026-09-14T20:42:30
876,P31639,5792,5793,58,20.5,7043,6357,5403,5516,True,36411,True,ok,2026-09-14T20:42:52
877,Q8N695,5793,5794,58,20.85,7043,6357,5403,5516,True,38760,True,ok,2026-09-14T20:43:13
878,Q8NBW4,5794,5795,58,20.01,7043,6357,5403,5516,True,35844,True,ok,2026-09-14T20:43:34
879,Q8TDS5,5795,5796,58,19.8,7043,6357,5403,5516,True,31956,True,ok,2026-09-14T20:43:55
880,P78369,5796,5797,59,20.43,7043,6357,5403,5516,True,36654,True,ok,2026-09-14T20:44:16
881,Q5T7P8,5797,5798,59,20.17,7043,6357,5403,5516,True,33819,True,ok,2026-09-14T20:44:37
882,Q8NFF2,5798,5799,59,20.26,7043,6357,5403,5516,True,37707,True,ok,2026-09-14T20:44:58
883,Q96T83,5799,5800,59,20.66,7043,6357,5403,5516,True,37302,True,ok,2026-09-14T20:45:20
884,Q9BZD7,5800,5801,59,19.96,7043,6357,5403,5516,True,39813,True,ok,2026-09-14T20:45:41
885,Q9UNL2,5801,5802,59,20.05,7043,6357,5403,5516,True,40218,True,ok,2026-09-14T20:46:02
886,O14944,5802,5803,60,19.44,7043,6357,5404,5516,True,38517,True,ok,2026-09-14T20:46:22
887,O43306,5803,5804,60,20.37,7043,6357,5404,5516,True,37059,True,ok,2026-09-14T20:46:44
888,O75508,5804,5805,60,20.16,7043,6357,5404,5516,True,37140,True,ok,2026-09-14T20:47:05
889,P25101,5805,5806,60,20.9,7043,6357,5404,5516,True,38760,True,ok,2026-09-14T20:47:27
890,P30411,5806,5807,60,20.26,7043,6357,5404,5516,True,38112,True,ok,2026-09-14T20:47:48
891,P55017,5807,5808,60,20.1,7043,6357,5404,5516,True,36654,True,ok,2026-09-14T20:48:09
892,Q13936,5808,5809,60,20.78,7043,6357,5404,5516,True,36492,True,ok,2026-09-14T20:48:30
893,Q8NG78,5809,5810,60,20.7,7043,6357,5404,5516,True,39651,True,ok,2026-09-14T20:48:52
894,Q92911,5810,5811,60,19.69,7043,6357,5404,5516,True,34791,True,ok,2026-09-14T20:49:13
895,Q96DD7,5811,5812,60,19.65,7043,6357,5404,5516,True,40137,True,ok,2026-09-14T20:49:33
896,Q9BS91,5812,5813,60,19.7,7043,6357,5404,5516,True,39975,True,ok,2026-09-14T20:49:54
897,Q9NZG7,5813,5814,60,19.81,7043,6357,5404,5516,True,36978,True,ok,2026-09-14T20:50:14
898,O15431,5814,5815,61,20.11,7043,6357,5405,5516,True,38112,True,ok,2026-09-14T20:50:35
899,P0C7N1,5815,5816,61,21.01,7043,6357,5405,5516,True,40461,True,ok,2026-09-14T20:50:57
900,P25116,5816,5817,61,20.34,7043,6357,5405,5516,True,40542,True,ok,2026-09-14T20:51:18
901,Q9UPC5,5817,5818,61,21.49,7043,6357,5405,5516,True,39084,True,ok,2026-09-14T20:51:41
902,P49683,5818,5819,62,21.0,7043,6357,5406,5516,True,34872,True,ok,2026-09-14T20:52:03
903,Q16563,5819,5820,62,20.92,7043,6357,5406,5516,True,38841,True,ok,2026-09-14T20:52:25
904,Q6UX98,5820,5821,62,19.91,7043,6357,5406,5516,True,39408,True,ok,2026-09-14T20:52:46
905,Q8N9I0,5821,5822,62,19.89,7043,6357,5406,5516,True,38355,True,ok,2026-09-14T20:53:06
906,Q8NGC1,5822,5823,62,20.06,7043,6357,5406,5516,True,39975,True,ok,2026-09-14T20:53:28
907,Q8NGR2,5823,5824,62,20.18,7043,6357,5406,5516,True,40380,True,ok,2026-09-14T20:53:49
908,Q8TCW9,5824,5825,62,20.18,7043,6357,5406,5516,True,39408,True,ok,2026-09-14T20:54:10
909,Q8WWG1,5825,5826,62,20.37,7043,6357,5406,5516,True,38355,True,ok,2026-09-14T20:54:31
910,Q96HA9,5826,5827,62,20.44,7043,6357,5406,5516,True,39732,True,ok,2026-09-14T20:54:53
911,Q99527,5827,5828,62,20.08,7043,6357,5406,5516,True,36654,True,ok,2026-09-14T20:55:13
912,Q9NP59,5828,5829,62,21.15,7043,6357,5406,5516,True,38274,True,ok,2026-09-14T20:55:36
913,Q9NQ40,5829,5830,62,19.89,7043,6357,5406,5516,True,36816,True,ok,2026-09-14T20:55:56
914,O14668,5830,5831,63,20.6,7043,6357,5406,5516,True,43701,True,ok,2026-09-14T20:56:18
915,P45844,5831,5832,63,19.78,7043,6357,5406,5516,True,42648,True,ok,2026-09-14T20:56:38
916,Q16570,5832,5833,63,20.02,7043,6357,5406,5516,True,38193,True,ok,2026-09-14T20:56:59
917,Q5SNT2,5833,5834,63,19.87,7043,6357,5406,5516,True,36492,True,ok,2026-09-14T20:57:20
918,Q9HC58,5834,5835,63,20.26,7043,6357,5406,5516,True,41838,True,ok,2026-09-14T20:57:41
919,O15165,5835,5836,64,20.0,7043,6357,5407,5516,True,39084,True,ok,2026-09-14T20:58:02
920,O95342,5836,5837,64,19.78,7043,6357,5407,5516,True,40218,True,ok,2026-09-14T20:58:23
921,P53801,5837,5838,64,19.72,7043,6357,5407,5516,True,39327,True,ok,2026-09-14T20:58:43
922,Q13304,5838,5839,64,19.96,7043,6357,5407,5516,True,39246,True,ok,2026-09-14T20:59:04
923,Q13488,5839,5840,64,20.15,7043,6357,5407,5516,True,39408,True,ok,2026-09-14T20:59:25
924,Q3ZCQ3,5840,5841,64,20.31,7043,6357,5407,5516,True,36573,True,ok,2026-09-14T20:59:46
925,Q4KMZ8,5841,5842,64,20.55,7043,6357,5407,5516,True,42000,True,ok,2026-09-14T21:00:08
926,Q8NGG2,5842,5843,64,19.65,7043,6357,5407,5516,True,42243,True,ok,2026-09-14T21:00:28
927,Q8TEB9,5843,5844,64,19.65,7043,6357,5407,5516,True,44511,True,ok,2026-09-14T21:00:49
928,Q96P67,5844,5845,64,20.05,7043,6357,5407,5516,True,42162,True,ok,2026-09-14T21:01:09
929,Q9H172,5845,5846,64,20.15,7043,6357,5407,5516,True,42972,True,ok,2026-09-14T21:01:31
930,Q9Y5S1,5846,5847,64,19.69,7043,6357,5407,5516,True,40380,True,ok,2026-09-14T21:01:51
931,P31641,5847,5848,65,20.06,7043,6357,5408,5516,True,42972,True,ok,2026-09-14T21:02:12
932,P48995,5848,5849,65,21.08,7043,6357,5408,5516,True,42891,True,ok,2026-09-14T21:02:34
933,P51674,5849,5850,65,21.1,7043,6357,5408,5516,True,42567,True,ok,2026-09-14T21:02:56
934,Q01959,5850,5851,65,21.35,7043,6357,5408,5516,True,39732,True,ok,2026-09-14T21:03:18
935,Q8IU68,5851,5852,65,21.16,7043,6357,5408,5516,True,42000,True,ok,2026-09-14T21:03:40
936,Q96H72,5852,5853,65,21.08,7043,6357,5408,5516,True,37059,True,ok,2026-09-14T21:04:02
937,Q9HB89,5853,5854,65,20.26,7043,6357,5408,5516,True,39408,True,ok,2026-09-14T21:04:23
938,Q9NSD5,5854,5855,65,20.49,7043,6357,5408,5516,True,42729,True,ok,2026-09-14T21:04:45
939,Q9UBN4,5855,5856,65,20.37,7043,6357,5408,5516,True,43539,True,ok,2026-09-14T21:05:06
940,P31645,5856,5857,66,20.52,7043,6357,5408,5516,True,43053,True,ok,2026-09-14T21:05:27
941,Q6NUT2,5857,5858,66,20.84,7043,6357,5408,5516,True,46131,True,ok,2026-09-14T21:05:49
942,P11168,5858,5859,67,20.48,7043,6357,5409,5530,True,43053,True,ok,2026-09-14T21:06:10
943,P20309,5859,5860,67,20.44,7043,6357,5409,5530,True,40218,True,ok,2026-09-14T21:06:32
944,P23975,5860,5861,67,21.65,7043,6357,5409,5530,True,43134,True,ok,2026-09-14T21:06:55
945,P30531,5861,5862,67,20.29,7043,6357,5409,5530,True,45483,True,ok,2026-09-14T21:07:16
946,P30989,5862,5863,67,20.23,7043,6357,5409,5530,True,38679,True,ok,2026-09-14T21:07:37
947,Q6NVV3,5863,5864,67,20.84,7043,6357,5409,5530,True,41433,True,ok,2026-09-14T21:07:58
948,Q7Z5B4,5864,5865,67,20.4,7043,6357,5409,5530,True,39003,True,ok,2026-09-14T21:08:20
949,O43193,5865,5866,68,20.29,7043,6357,5410,5530,True,39246,True,ok,2026-09-14T21:08:41
950,P35372,5866,5867,68,20.48,7043,6357,5410,5530,True,38274,True,ok,2026-09-14T21:09:02
951,Q7RTT9,5867,5868,68,20.54,7043,6357,5410,5530,True,41109,True,ok,2026-09-14T21:09:24
952,P48651,5868,5869,69,20.14,7043,6357,5411,5530,True,45078,True,ok,2026-09-14T21:09:45
953,Q13286,5869,5870,69,21.75,7043,6357,5411,5530,True,42000,True,ok,2026-09-14T21:10:07
954,Q15760,5870,5871,69,20.3,7043,6357,5411,5530,True,44187,True,ok,2026-09-14T21:10:29
955,Q9H6L5,5871,5872,69,22.04,7043,6357,5411,5530,True,45888,True,ok,2026-09-14T21:10:51
956,Q9P0T7,5872,5873,69,20.41,7043,6357,5411,5530,True,44430,True,ok,2026-09-14T21:11:13
957,Q9Y5Y9,5873,5874,69,20.47,7043,6357,5411,5530,True,43215,True,ok,2026-09-14T21:11:34
958,Q8IZF0,5874,5875,70,20.87,7043,6357,5411,5530,True,43782,True,ok,2026-09-14T21:11:56
959,Q9NX61,5875,5876,70,20.7,7043,6357,5411,5530,True,45969,True,ok,2026-09-14T21:12:17
960,O00526,5876,5877,71,21.05,7043,6357,5412,5530,True,43053,True,ok,2026-09-14T21:12:39
961,O43653,5877,5878,71,21.26,7043,6357,5412,5530,True,43782,True,ok,2026-09-14T21:13:02
962,P48029,5878,5879,71,19.87,7043,6357,5412,5530,True,44835,True,ok,2026-09-14T21:13:23
963,Q15758,5879,5880,71,20.14,7043,6357,5412,5530,True,41919,True,ok,2026-09-14T21:13:44
964,Q16572,5880,5881,71,20.33,7043,6357,5412,5530,True,42567,True,ok,2026-09-14T21:14:05
965,Q8NEA5,5881,5882,71,21.2,7043,6357,5412,5530,True,44349,True,ok,2026-09-14T21:14:27
966,Q9ULD8,5882,5883,71,20.73,7043,6357,5412,5530,True,43377,True,ok,2026-09-14T21:14:48
967,P02724,5883,5884,72,20.93,7043,6357,5413,5530,True,45726,True,ok,2026-09-14T21:15:10
968,Q16739,5884,5885,72,20.79,7043,6357,5413,5530,True,46698,True,ok,2026-09-14T21:15:32
969,Q3SXP7,5885,5886,72,20.85,7043,6357,5413,5530,True,48075,True,ok,2026-09-14T21:15:54
970,Q9NUD9,5886,5887,72,20.29,7043,6357,5413,5530,True,49128,True,ok,2026-09-14T21:16:15
971,Q9UHM6,5887,5888,72,20.46,7043,6357,5413,5530,True,43134,True,ok,2026-09-14T21:16:37
972,P48065,5888,5889,73,20.32,7043,6357,5414,5530,True,48156,True,ok,2026-09-14T21:16:58
973,Q4G0N0,5889,5890,73,20.12,7043,6357,5414,5530,True,48885,True,ok,2026-09-14T21:17:19
974,Q6U841,5890,5891,73,20.18,7043,6357,5414,5530,True,46698,True,ok,2026-09-14T21:17:40
975,Q9UI40,5891,5892,73,20.51,7043,6357,5414,5530,True,46374,True,ok,2026-09-14T21:18:01
976,O95857,5892,5893,74,20.66,7043,6357,5414,5530,True,44673,True,ok,2026-09-14T21:18:23
977,P46095,5893,5894,74,20.7,7043,6357,5414,5530,True,37869,True,ok,2026-09-14T21:18:45
978,P48066,5894,5895,74,21.28,7043,6357,5414,5530,True,48885,True,ok,2026-09-14T21:19:07
979,Q9H222,5895,5896,74,20.49,7043,6357,5414,5530,True,47589,True,ok,2026-09-14T21:19:29
980,Q9UNQ0,5896,5897,74,20.64,7043,6357,5414,5530,True,48237,True,ok,2026-09-14T21:19:50
981,Q9Y487,5897,5898,74,20.35,7043,6357,5414,5530,True,47346,True,ok,2026-09-14T21:20:12
982,A0AVI2,5898,5899,75,20.71,7043,6357,5415,5530,True,48318,True,ok,2026-09-14T21:20:33
983,P01135,5899,5900,75,20.81,7043,6357,5415,5530,True,45240,True,ok,2026-09-14T21:20:55
984,P19397,5900,5901,75,20.65,7043,6357,5415,5530,True,47589,True,ok,2026-09-14T21:21:17
985,P24530,5901,5902,75,21.69,7043,6357,5415,5530,True,45726,True,ok,2026-09-14T21:21:40
986,Q8NH94,5902,5903,75,20.64,7043,6357,5415,5530,True,48642,True,ok,2026-09-14T21:22:01
987,Q9UI33,5903,5904,75,20.63,7043,6357,5415,5530,True,48966,True,ok,2026-09-14T21:22:23
988,O43869,5904,5905,76,20.77,7043,6357,5416,5530,True,51315,True,ok,2026-09-14T21:22:45
989,P13987,5905,5906,76,20.67,7043,6357,5416,5530,True,49695,True,ok,2026-09-14T21:23:06
990,Q8N1N2,5906,5907,76,21.97,7043,6357,5416,5530,True,42405,True,ok,2026-09-14T21:23:29
991,A0PJX4,5907,5908,77,21.24,7043,6357,5416,5530,True,47751,True,ok,2026-09-14T21:23:52
992,O60636,5908,5909,77,20.35,7043,6357,5416,5530,True,48885,True,ok,2026-09-14T21:24:13
993,P35410,5909,5910,77,20.28,7043,6357,5416,5530,True,48237,True,ok,2026-09-14T21:24:34
994,P43007,5910,5911,77,21.07,7043,6357,5416,5530,True,46455,True,ok,2026-09-14T21:24:56
995,P48067,5911,5912,77,19.89,7043,6357,5416,5530,True,48966,True,ok,2026-09-14T21:25:17
996,Q14210,5912,5913,77,19.89,7043,6357,5416,5530,True,46374,True,ok,2026-09-14T21:25:37
997,Q6UWI4,5913,5914,77,20.03,7043,6357,5416,5530,True,45726,True,ok,2026-09-14T21:25:58
998,Q8N114,5914,5915,77,20.85,7043,6357,5416,5530,True,47103,True,ok,2026-09-14T21:26:20
999,Q8TDM5,5915,5916,77,20.71,7043,6357,5416,5532,True,45483,True,ok,2026-09-14T21:26:42
